step,train,val,lr,elapsed_sec
139570,1.305808,1.459651,5.12734604e-05,17057.2
139580,1.344744,1.480017,5.12598598e-05,17058.8
139590,1.404995,1.334357,5.12462632e-05,17060.4
139600,1.373201,1.350243,5.12326706e-05,17062.1
139610,1.314860,1.343210,5.12190819e-05,17063.8
139620,1.312484,1.330114,5.12054973e-05,17065.4
139630,1.264674,1.334410,5.11919166e-05,17067.0
139640,1.365143,1.359622,5.11783399e-05,17068.7
139650,1.243941,1.364127,5.11647672e-05,17070.4
139660,1.265883,1.346252,5.11511984e-05,17072.1
139670,1.378829,1.280592,5.11376337e-05,17073.8
139680,1.288339,1.304234,5.11240729e-05,17075.6
139690,1.270158,1.402845,5.11105161e-05,17077.4
139700,1.281982,1.266861,5.10969633e-05,17078.9
139710,1.301797,1.389305,5.10834145e-05,17080.4
139720,1.376050,1.310936,5.10698696e-05,17081.9
139730,1.341712,1.300043,5.10563287e-05,17083.7
139740,1.177358,1.321013,5.10427919e-05,17085.4
139750,1.363067,1.270456,5.10292590e-05,17087.1
139760,1.253966,1.355490,5.10157301e-05,17088.8
139770,1.278370,1.335352,5.10022051e-05,17090.5
139780,1.358598,1.276751,5.09886842e-05,17092.3
139790,1.225171,1.228424,5.09751672e-05,17094.0
139800,1.376117,1.303769,5.09616543e-05,17095.8
139810,1.376756,1.255147,5.09481453e-05,17097.6
139820,1.307106,1.345463,5.09346403e-05,17099.4
139830,1.332687,1.378302,5.09211393e-05,17101.1
139840,1.369145,1.318777,5.09076423e-05,17102.8
139850,1.370582,1.334417,5.08941493e-05,17104.4
139860,1.306783,1.340258,5.08806603e-05,17106.0
139870,1.307234,1.257993,5.08671752e-05,17107.5
139880,1.251191,1.307871,5.08536942e-05,17109.0
139890,1.256285,1.283505,5.08402171e-05,17110.4
139900,1.308035,1.331794,5.08267441e-05,17112.0
139910,1.212193,1.297837,5.08132750e-05,17113.7
139920,1.243495,1.305372,5.07998099e-05,17115.4
139930,1.292068,1.331999,5.07863488e-05,17117.1
139940,1.327610,1.262179,5.07728917e-05,17118.9
139950,1.204356,1.334713,5.07594387e-05,17120.6
139960,1.241375,1.280546,5.07459896e-05,17122.4
139970,1.331136,1.412378,5.07325444e-05,17124.1
139980,1.506043,1.259121,5.07191033e-05,17125.9
139990,1.281090,1.411762,5.07056662e-05,17127.7
140000,1.312918,1.298856,5.06922331e-05,17129.5
140010,1.431585,1.277055,5.06788040e-05,17131.4
140020,1.400009,1.366909,5.06653789e-05,17133.1
140030,1.229469,1.391798,5.06519577e-05,17134.7
140040,1.336574,1.281168,5.06385406e-05,17136.2
140050,1.314954,1.384604,5.06251275e-05,17138.0
140060,1.247110,1.426545,5.06117184e-05,17139.5
140070,1.327515,1.284622,5.05983132e-05,17141.1
140080,1.373462,1.335067,5.05849121e-05,17142.7
140090,1.394980,1.359209,5.05715150e-05,17144.3
140100,1.392915,1.331843,5.05581219e-05,17145.8
140110,1.269809,1.321255,5.05447327e-05,17147.3
140120,1.306621,1.385840,5.05313476e-05,17148.8
140130,1.300423,1.340043,5.05179665e-05,17150.4
140140,1.338354,1.294837,5.05045894e-05,17152.0
140150,1.320413,1.370055,5.04912163e-05,17153.6
140160,1.282894,1.332723,5.04778472e-05,17155.2
140170,1.354023,1.382476,5.04644821e-05,17156.7
140180,1.257396,1.274282,5.04511210e-05,17158.2
140190,1.297222,1.266729,5.04377639e-05,17159.8
140200,1.394497,1.320693,5.04244108e-05,17161.5
140210,1.252993,1.349855,5.04110617e-05,17163.1
140220,1.384885,1.294994,5.03977167e-05,17164.7
140230,1.245895,1.314806,5.03843756e-05,17166.4
140240,1.340399,1.378635,5.03710385e-05,17168.1
140250,1.398043,1.340271,5.03577055e-05,17169.6
140260,1.308339,1.339212,5.03443765e-05,17171.2
140270,1.332989,1.187307,5.03310514e-05,17172.7
140280,1.229193,1.356061,5.03177304e-05,17174.3
140290,1.301614,1.359788,5.03044134e-05,17175.9
140300,1.196812,1.407568,5.02911004e-05,17177.5
140310,1.286905,1.420153,5.02777914e-05,17179.0
140320,1.311226,1.355363,5.02644864e-05,17180.3
140330,1.299234,1.364806,5.02511855e-05,17181.7
140340,1.296406,1.333471,5.02378885e-05,17183.2
140350,1.337547,1.389100,5.02245956e-05,17184.7
140360,1.366151,1.393079,5.02113067e-05,17186.2
140370,1.332955,1.284813,5.01980218e-05,17187.8
140380,1.347738,1.350741,5.01847409e-05,17189.4
140390,1.353709,1.246046,5.01714640e-05,17190.9
140400,1.378238,1.348842,5.01581911e-05,17192.4
140410,1.334387,1.356007,5.01449223e-05,17193.9
140420,1.361009,1.347617,5.01316575e-05,17195.5
140430,1.326949,1.403272,5.01183966e-05,17196.8
140440,1.393512,1.324878,5.01051398e-05,17198.3
140450,1.390545,1.308216,5.00918871e-05,17199.8
140460,1.415658,1.389119,5.00786383e-05,17201.4
140470,1.326572,1.391045,5.00653936e-05,17203.0
140480,1.338342,1.258726,5.00521528e-05,17204.5
140490,1.325780,1.317111,5.00389161e-05,17206.1
140500,1.335113,1.235939,5.00256834e-05,17207.6
140510,1.463470,1.329569,5.00124548e-05,17209.3
140520,1.228741,1.271731,4.99992301e-05,17210.8
140530,1.287800,1.300567,4.99860095e-05,17212.3
140540,1.346645,1.378699,4.99727929e-05,17213.8
140550,1.311014,1.287185,4.99595803e-05,17215.1
140560,1.311847,1.365114,4.99463718e-05,17216.7
140570,1.302914,1.319362,4.99331673e-05,17218.4
140580,1.371697,1.283524,4.99199668e-05,17220.1
140590,1.208148,1.269737,4.99067703e-05,17221.8
140600,1.351202,1.317790,4.98935778e-05,17223.5
140610,1.235284,1.293039,4.98803894e-05,17225.0
140620,1.259672,1.432572,4.98672050e-05,17226.7
140630,1.286150,1.254196,4.98540246e-05,17228.2
140640,1.299474,1.312643,4.98408482e-05,17229.9
140650,1.318067,1.297421,4.98276759e-05,17231.6
140660,1.318427,1.332931,4.98145076e-05,17233.2
140670,1.327230,1.346143,4.98013433e-05,17234.8
140680,1.243507,1.402735,4.97881831e-05,17236.4
140690,1.273461,1.281568,4.97750269e-05,17238.0
140700,1.204751,1.381385,4.97618747e-05,17239.5
140710,1.295638,1.371534,4.97487265e-05,17241.1
140720,1.290695,1.434574,4.97355824e-05,17242.6
140730,1.312194,1.272442,4.97224423e-05,17244.1
140740,1.399963,1.304780,4.97093063e-05,17245.7
140750,1.352686,1.323274,4.96961742e-05,17247.3
140760,1.262706,1.437828,4.96830462e-05,17248.8
140770,1.343902,1.359685,4.96699222e-05,17250.4
140780,1.330236,1.465738,4.96568023e-05,17252.0
140790,1.294314,1.298181,4.96436864e-05,17253.6
140800,1.192772,1.357167,4.96305745e-05,17255.1
140810,1.378174,1.486033,4.96174667e-05,17256.6
140820,1.389418,1.391867,4.96043629e-05,17258.1
140830,1.291448,1.329369,4.95912632e-05,17259.7
140840,1.337232,1.312250,4.95781674e-05,17261.2
140850,1.253994,1.382012,4.95650757e-05,17262.8
140860,1.251983,1.316499,4.95519881e-05,17264.4
140870,1.376029,1.250722,4.95389045e-05,17266.0
140880,1.290497,1.329668,4.95258249e-05,17267.6
140890,1.319697,1.377564,4.95127493e-05,17269.1
140900,1.290834,1.479439,4.94996778e-05,17270.7
140910,1.289069,1.327240,4.94866104e-05,17272.3
140920,1.376153,1.399028,4.94735469e-05,17273.9
140930,1.317225,1.322261,4.94604876e-05,17275.5
140940,1.384580,1.427728,4.94474322e-05,17277.0
140950,1.277980,1.289515,4.94343809e-05,17278.6
140960,1.429331,1.382545,4.94213336e-05,17280.1
140970,1.361041,1.449312,4.94082904e-05,17281.7
140980,1.265244,1.232115,4.93952512e-05,17283.3
140990,1.405452,1.271099,4.93822161e-05,17285.0
141000,1.359983,1.333631,4.93691850e-05,17286.4
141010,1.374547,1.417514,4.93561580e-05,17288.0
141020,1.288512,1.407191,4.93431350e-05,17289.4
141030,1.400828,1.266104,4.93301160e-05,17290.9
141040,1.371237,1.302139,4.93171011e-05,17292.4
141050,1.396544,1.347956,4.93040902e-05,17293.9
141060,1.271922,1.377874,4.92910834e-05,17295.6
141070,1.323503,1.335094,4.92780806e-05,17297.2
141080,1.337028,1.289277,4.92650819e-05,17298.6
141090,1.387766,1.270319,4.92520872e-05,17300.1
141100,1.330448,1.407463,4.92390965e-05,17301.8
141110,1.382575,1.372868,4.92261099e-05,17303.6
141120,1.493930,1.398070,4.92131274e-05,17305.3
141130,1.342827,1.400486,4.92001489e-05,17307.1
141140,1.286882,1.352820,4.91871745e-05,17308.9
141150,1.360074,1.305001,4.91742041e-05,17310.6
141160,1.267168,1.275460,4.91612377e-05,17312.3
141170,1.240486,1.336202,4.91482754e-05,17313.8
141180,1.309485,1.360170,4.91353172e-05,17315.4
141190,1.367745,1.295928,4.91223630e-05,17317.0
141200,1.378200,1.406631,4.91094129e-05,17318.6
141210,1.278404,1.404318,4.90964668e-05,17320.1
141220,1.312613,1.423904,4.90835247e-05,17321.8
141230,1.353186,1.339010,4.90705868e-05,17323.4
141240,1.383736,1.306299,4.90576528e-05,17324.9
141250,1.374921,1.474912,4.90447230e-05,17326.4
141260,1.309050,1.342585,4.90317972e-05,17328.0
141270,1.297734,1.293579,4.90188754e-05,17329.6
141280,1.340095,1.253981,4.90059577e-05,17331.2
141290,1.355783,1.294811,4.89930440e-05,17333.7
141300,1.377270,1.368546,4.89801344e-05,17335.3
141310,1.242750,1.349653,4.89672289e-05,17336.8
141320,1.352841,1.318910,4.89543274e-05,17338.4
141330,1.376177,1.265584,4.89414300e-05,17340.0
141340,1.311920,1.425597,4.89285367e-05,17341.6
141350,1.271556,1.291250,4.89156474e-05,17343.2
141360,1.249137,1.216316,4.89027621e-05,17344.8
141370,1.360593,1.298910,4.88898809e-05,17346.4
141380,1.296235,1.365430,4.88770038e-05,17348.0
141390,1.360976,1.332041,4.88641307e-05,17349.6
141400,1.267635,1.410913,4.88512617e-05,17351.2
141410,1.403117,1.378571,4.88383968e-05,17352.8
141420,1.336634,1.316778,4.88255359e-05,17354.5
141430,1.407407,1.265893,4.88126791e-05,17356.2
141440,1.213041,1.400594,4.87998264e-05,17357.9
141450,1.256903,1.315572,4.87869777e-05,17359.7
141460,1.387730,1.310137,4.87741330e-05,17361.3
141470,1.433050,1.274852,4.87612925e-05,17363.0
141480,1.350941,1.300793,4.87484560e-05,17364.6
141490,1.299051,1.236513,4.87356236e-05,17366.2
141500,1.291102,1.327906,4.87227952e-05,17367.8
141510,1.274150,1.281023,4.87099709e-05,17369.6
141520,1.332267,1.411390,4.86971507e-05,17371.2
141530,1.272877,1.325783,4.86843345e-05,17372.8
141540,1.237364,1.358397,4.86715224e-05,17374.4
141550,1.258075,1.304218,4.86587144e-05,17376.0
141560,1.371403,1.369499,4.86459104e-05,17377.6
141570,1.321936,1.334172,4.86331105e-05,17379.2
141580,1.362766,1.386554,4.86203147e-05,17380.8
141590,1.333095,1.377795,4.86075229e-05,17382.4
141600,1.431499,1.382373,4.85947352e-05,17384.1
141610,1.294062,1.234552,4.85819516e-05,17385.7
141620,1.255739,1.334836,4.85691721e-05,17387.4
141630,1.304926,1.398975,4.85563966e-05,17389.0
141640,1.257984,1.402056,4.85436252e-05,17390.6
141650,1.267339,1.397334,4.85308579e-05,17392.2
141660,1.376692,1.358047,4.85180946e-05,17393.7
141670,1.174266,1.325490,4.85053355e-05,17395.3
141680,1.358969,1.365996,4.84925804e-05,17396.8
141690,1.256188,1.397893,4.84798293e-05,17398.3
141700,1.377288,1.301066,4.84670824e-05,17399.8
141710,1.378908,1.353789,4.84543395e-05,17401.2
141720,1.401073,1.369490,4.84416007e-05,17402.9
141730,1.328678,1.360838,4.84288659e-05,17404.7
141740,1.343340,1.496327,4.84161353e-05,17406.4
141750,1.378943,1.331106,4.84034087e-05,17408.1
141760,1.251876,1.307737,4.83906862e-05,17409.8
141770,1.355112,1.316331,4.83779678e-05,17411.4
141780,1.373232,1.367138,4.83652534e-05,17413.0
141790,1.296727,1.183388,4.83525432e-05,17414.5
141800,1.344381,1.362111,4.83398370e-05,17416.1
141810,1.386461,1.313197,4.83271349e-05,17417.7
141820,1.282797,1.257732,4.83144368e-05,17419.3
141830,1.396622,1.355222,4.83017429e-05,17420.9
141840,1.495802,1.337451,4.82890530e-05,17422.4
141850,1.340012,1.319843,4.82763672e-05,17423.9
141860,1.321398,1.384509,4.82636855e-05,17425.5
141870,1.304148,1.363265,4.82510079e-05,17427.1
141880,1.388071,1.309434,4.82383344e-05,17428.6
141890,1.305423,1.364524,4.82256649e-05,17430.2
141900,1.360229,1.220725,4.82129995e-05,17431.8
141910,1.264833,1.319616,4.82003382e-05,17433.5
141920,1.329751,1.414218,4.81876810e-05,17435.1
141930,1.333897,1.307355,4.81750279e-05,17436.7
141940,1.373395,1.261012,4.81623789e-05,17438.4
141950,1.262678,1.285010,4.81497339e-05,17440.0
141960,1.240869,1.302522,4.81370931e-05,17441.6
141970,1.384291,1.361865,4.81244563e-05,17443.2
141980,1.300640,1.319476,4.81118236e-05,17444.8
141990,1.307126,1.442865,4.80991950e-05,17446.3
142000,1.190549,1.317695,4.80865705e-05,17447.9
142010,1.289268,1.318775,4.80739501e-05,17449.6
142020,1.272396,1.373085,4.80613337e-05,17451.2
142030,1.418357,1.278788,4.80487215e-05,17452.8
142040,1.279383,1.181681,4.80361133e-05,17454.4
142050,1.253040,1.297457,4.80235092e-05,17456.0
142060,1.371478,1.349764,4.80109093e-05,17457.6
142070,1.269114,1.387332,4.79983134e-05,17459.1
142080,1.259826,1.290934,4.79857216e-05,17460.7
142090,1.396413,1.302130,4.79731339e-05,17462.4
142100,1.394799,1.375762,4.79605503e-05,17464.1
142110,1.441290,1.290766,4.79479708e-05,17465.9
142120,1.346609,1.297325,4.79353953e-05,17467.6
142130,1.321639,1.252333,4.79228240e-05,17469.4
142140,1.359869,1.341822,4.79102568e-05,17471.2
142150,1.307559,1.423450,4.78976936e-05,17472.8
142160,1.346320,1.199075,4.78851346e-05,17474.4
142170,1.362544,1.338600,4.78725796e-05,17476.0
142180,1.343668,1.373767,4.78600288e-05,17477.6
142190,1.337319,1.346366,4.78474820e-05,17479.1
142200,1.314907,1.372293,4.78349393e-05,17480.7
142210,1.300720,1.306151,4.78224008e-05,17482.3
142220,1.314401,1.371295,4.78098663e-05,17483.8
142230,1.290532,1.324783,4.77973359e-05,17485.3
142240,1.292148,1.269124,4.77848097e-05,17486.7
142250,1.372314,1.336652,4.77722875e-05,17488.2
142260,1.308925,1.260064,4.77597694e-05,17489.9
142270,1.373511,1.381712,4.77472554e-05,17491.6
142280,1.245923,1.367224,4.77347456e-05,17493.4
142290,1.281841,1.342831,4.77222398e-05,17495.1
142300,1.283120,1.260147,4.77097381e-05,17496.8
142310,1.299975,1.342240,4.76972405e-05,17498.4
142320,1.297260,1.304210,4.76847471e-05,17499.9
142330,1.274467,1.367622,4.76722577e-05,17501.5
142340,1.259996,1.432757,4.76597724e-05,17503.1
142350,1.429148,1.372206,4.76472913e-05,17504.6
142360,1.331051,1.305285,4.76348142e-05,17506.2
142370,1.309977,1.333920,4.76223413e-05,17507.8
142380,1.417254,1.321613,4.76098724e-05,17509.4
142390,1.315563,1.253524,4.75974077e-05,17510.9
142400,1.234007,1.261991,4.75849470e-05,17512.5
142410,1.268146,1.412292,4.75724905e-05,17514.1
142420,1.387513,1.440058,4.75600381e-05,17515.6
142430,1.253079,1.400304,4.75475897e-05,17517.2
142440,1.330967,1.414734,4.75351455e-05,17518.8
142450,1.294665,1.285527,4.75227054e-05,17520.5
142460,1.291232,1.330408,4.75102694e-05,17522.1
142470,1.380754,1.324818,4.74978375e-05,17523.8
142480,1.325343,1.309492,4.74854098e-05,17525.4
142490,1.303758,1.355824,4.74729861e-05,17527.1
142500,1.256255,1.347625,4.74605665e-05,17528.7
142510,1.190486,1.325471,4.74481511e-05,17530.6
142520,1.263396,1.370914,4.74357397e-05,17532.1
142530,1.328686,1.323949,4.74233325e-05,17533.7
142540,1.300909,1.358878,4.74109294e-05,17535.3
142550,1.227975,1.213995,4.73985304e-05,17537.0
142560,1.298342,1.270766,4.73861355e-05,17538.8
142570,1.405267,1.367482,4.73737447e-05,17540.5
142580,1.359621,1.258150,4.73613581e-05,17542.2
142590,1.347162,1.367012,4.73489755e-05,17543.9
142600,1.381454,1.198004,4.73365971e-05,17545.5
142610,1.322650,1.387482,4.73242227e-05,17547.1
142620,1.356847,1.284340,4.73118525e-05,17548.7
142630,1.304696,1.296413,4.72994864e-05,17550.2
142640,1.385719,1.341917,4.72871245e-05,17551.8
142650,1.291355,1.381578,4.72747666e-05,17553.4
142660,1.247670,1.345711,4.72624128e-05,17554.9
142670,1.438344,1.350493,4.72500632e-05,17556.5
142680,1.278285,1.340081,4.72377177e-05,17558.2
142690,1.380441,1.379886,4.72253763e-05,17559.9
142700,1.369205,1.372962,4.72130390e-05,17561.6
142710,1.341333,1.328528,4.72007059e-05,17563.2
142720,1.305639,1.459228,4.71883769e-05,17564.7
142730,1.407181,1.292033,4.71760519e-05,17566.3
142740,1.360184,1.267886,4.71637311e-05,17567.8
142750,1.279637,1.303317,4.71514145e-05,17569.4
142760,1.322302,1.351520,4.71391019e-05,17571.0
142770,1.307335,1.362317,4.71267935e-05,17572.5
142780,1.304710,1.298456,4.71144892e-05,17574.1
142790,1.274655,1.299559,4.71021890e-05,17575.7
142800,1.330527,1.267390,4.70898929e-05,17577.3
142810,1.359672,1.319098,4.70776010e-05,17578.9
142820,1.269916,1.416120,4.70653132e-05,17580.5
142830,1.272847,1.300017,4.70530295e-05,17582.2
142840,1.330932,1.309787,4.70407499e-05,17583.8
142850,1.202152,1.306534,4.70284744e-05,17585.4
142860,1.306400,1.344516,4.70162031e-05,17587.0
142870,1.325961,1.251358,4.70039359e-05,17588.6
142880,1.363419,1.375282,4.69916729e-05,17590.3
142890,1.330166,1.263749,4.69794139e-05,17591.8
142900,1.368145,1.347565,4.69671591e-05,17593.5
142910,1.206611,1.407265,4.69549084e-05,17595.0
142920,1.222400,1.402158,4.69426619e-05,17596.6
142930,1.356550,1.251621,4.69304194e-05,17598.2
142940,1.403410,1.410072,4.69181811e-05,17599.8
142950,1.276919,1.343670,4.69059470e-05,17601.3
142960,1.279327,1.378890,4.68937169e-05,17602.8
142970,1.426296,1.254164,4.68814910e-05,17604.4
142980,1.269936,1.370865,4.68692692e-05,17606.0
142990,1.417445,1.354458,4.68570516e-05,17607.6
143000,1.282373,1.376159,4.68448380e-05,17609.2
143010,1.366439,1.316962,4.68326287e-05,17611.0
143020,1.355002,1.295174,4.68204234e-05,17612.6
143030,1.258721,1.404069,4.68082223e-05,17614.2
143040,1.287179,1.302299,4.67960253e-05,17615.9
143050,1.369712,1.370983,4.67838324e-05,17617.5
143060,1.369817,1.335009,4.67716437e-05,17619.1
143070,1.310289,1.285791,4.67594591e-05,17620.7
143080,1.398160,1.355246,4.67472787e-05,17622.3
143090,1.215089,1.322634,4.67351023e-05,17624.0
143100,1.258096,1.483026,4.67229302e-05,17625.8
143110,1.274576,1.273165,4.67107621e-05,17627.6
143120,1.235490,1.203751,4.66985982e-05,17629.3
143130,1.255543,1.328554,4.66864384e-05,17631.1
143140,1.327807,1.366853,4.66742828e-05,17632.9
143150,1.330621,1.408648,4.66621313e-05,17634.7
143160,1.339939,1.266755,4.66499839e-05,17636.3
143170,1.326356,1.364546,4.66378407e-05,17637.9
143180,1.316045,1.274387,4.66257016e-05,17639.5
143190,1.214485,1.357292,4.66135667e-05,17641.1
143200,1.328957,1.410522,4.66014359e-05,17642.7
143210,1.353349,1.315445,4.65893092e-05,17644.3
143220,1.297251,1.253086,4.65771867e-05,17646.0
143230,1.273694,1.373668,4.65650683e-05,17647.6
143240,1.313317,1.244908,4.65529541e-05,17649.1
143250,1.233190,1.380659,4.65408440e-05,17650.7
143260,1.275229,1.385125,4.65287380e-05,17652.2
143270,1.291767,1.358909,4.65166362e-05,17653.8
143280,1.285724,1.303254,4.65045385e-05,17655.5
143290,1.369175,1.375229,4.64924450e-05,17657.2
143300,1.349097,1.349601,4.64803556e-05,17658.8
143310,1.314538,1.365465,4.64682704e-05,17660.5
143320,1.349773,1.231962,4.64561893e-05,17662.1
143330,1.276397,1.385688,4.64441123e-05,17663.8
143340,1.290979,1.358145,4.64320395e-05,17665.5
143350,1.308746,1.256080,4.64199709e-05,17667.0
143360,1.333741,1.363622,4.64079064e-05,17668.6
143370,1.241336,1.261528,4.63958460e-05,17670.2
143380,1.312636,1.351289,4.63837898e-05,17671.9
143390,1.291111,1.384145,4.63717377e-05,17673.7
143400,1.316923,1.310300,4.63596898e-05,17675.6
143410,1.336970,1.321407,4.63476460e-05,17677.4
143420,1.326475,1.296816,4.63356064e-05,17679.1
143430,1.270351,1.278217,4.63235709e-05,17680.7
143440,1.209795,1.381474,4.63115396e-05,17682.2
143450,1.317590,1.268887,4.62995124e-05,17683.8
143460,1.302403,1.418388,4.62874894e-05,17685.4
143470,1.356048,1.263608,4.62754705e-05,17687.0
143480,1.384307,1.447145,4.62634558e-05,17688.5
143490,1.308478,1.354695,4.62514453e-05,17690.1
143500,1.261680,1.310637,4.62394388e-05,17691.7
143510,1.422786,1.368726,4.62274366e-05,17693.5
143520,1.436168,1.256774,4.62154385e-05,17695.1
143530,1.239431,1.343851,4.62034445e-05,17696.7
143540,1.293321,1.387845,4.61914547e-05,17698.3
143550,1.399346,1.332381,4.61794691e-05,17699.9
143560,1.315243,1.334767,4.61674876e-05,17701.5
143570,1.289153,1.277506,4.61555103e-05,17703.0
143580,1.362516,1.419242,4.61435371e-05,17704.6
143590,1.393202,1.415773,4.61315681e-05,17706.1
143600,1.290937,1.480981,4.61196032e-05,17707.6
143610,1.266997,1.375913,4.61076425e-05,17709.1
143620,1.300881,1.358509,4.60956859e-05,17710.6
143630,1.214671,1.191777,4.60837335e-05,17712.1
143640,1.356454,1.189889,4.60717853e-05,17713.7
143650,1.272573,1.306070,4.60598412e-05,17715.3
143660,1.269552,1.467134,4.60479013e-05,17716.9
143670,1.285917,1.334131,4.60359656e-05,17718.4
143680,1.293377,1.334389,4.60240340e-05,17720.0
143690,1.400762,1.271818,4.60121065e-05,17721.6
143700,1.298843,1.366322,4.60001833e-05,17723.1
143710,1.395809,1.431877,4.59882641e-05,17724.7
143720,1.332987,1.240439,4.59763492e-05,17726.3
143730,1.271508,1.324924,4.59644384e-05,17727.9
143740,1.349449,1.315811,4.59525318e-05,17729.4
143750,1.274678,1.320967,4.59406293e-05,17731.1
143760,1.286654,1.262964,4.59287310e-05,17732.9
143770,1.338580,1.273900,4.59168369e-05,17734.6
143780,1.323969,1.395532,4.59049469e-05,17736.1
143790,1.277093,1.373922,4.58930611e-05,17737.7
143800,1.237234,1.401469,4.58811794e-05,17739.3
143810,1.330990,1.236463,4.58693020e-05,17740.9
143820,1.321843,1.384820,4.58574287e-05,17742.4
143830,1.288105,1.426292,4.58455595e-05,17744.0
143840,1.259169,1.395058,4.58336945e-05,17745.5
143850,1.275891,1.313842,4.58218337e-05,17747.0
143860,1.304213,1.285689,4.58099771e-05,17748.6
143870,1.393078,1.334058,4.57981246e-05,17750.2
143880,1.354709,1.320267,4.57862763e-05,17751.9
143890,1.345641,1.322093,4.57744322e-05,17753.5
143900,1.278758,1.313065,4.57625922e-05,17755.1
143910,1.281200,1.303949,4.57507564e-05,17756.7
143920,1.232658,1.316942,4.57389248e-05,17758.2
143930,1.241321,1.471536,4.57270973e-05,17759.8
143940,1.335500,1.385380,4.57152740e-05,17761.4
143950,1.352002,1.259900,4.57034549e-05,17763.0
143960,1.286916,1.318214,4.56916399e-05,17764.6
143970,1.355012,1.425838,4.56798292e-05,17766.4
143980,1.261129,1.315831,4.56680226e-05,17768.2
143990,1.317328,1.350651,4.56562201e-05,17770.0
144000,1.308313,1.372897,4.56444219e-05,17771.6
144010,1.414772,1.308724,4.56326278e-05,17773.4
144020,1.323000,1.322211,4.56208379e-05,17774.9
144030,1.316812,1.274318,4.56090522e-05,17776.5
144040,1.299691,1.228325,4.55972706e-05,17778.0
144050,1.311782,1.320326,4.55854932e-05,17779.5
144060,1.376636,1.314733,4.55737200e-05,17781.2
144070,1.353708,1.288824,4.55619510e-05,17782.9
144080,1.288081,1.323133,4.55501861e-05,17784.6
144090,1.357764,1.405508,4.55384254e-05,17786.4
144100,1.413703,1.353467,4.55266689e-05,17788.1
144110,1.279191,1.307778,4.55149166e-05,17789.7
144120,1.380016,1.314574,4.55031685e-05,17791.2
144130,1.378199,1.325133,4.54914245e-05,17792.8
144140,1.378382,1.354439,4.54796847e-05,17794.4
144150,1.312110,1.372202,4.54679491e-05,17796.0
144160,1.276927,1.294631,4.54562177e-05,17797.6
144170,1.363737,1.357723,4.54444904e-05,17799.3
144180,1.355615,1.300033,4.54327674e-05,17800.9
144190,1.276814,1.438097,4.54210485e-05,17802.5
144200,1.294834,1.271569,4.54093338e-05,17804.1
144210,1.338264,1.301216,4.53976233e-05,17805.6
144220,1.225882,1.385998,4.53859169e-05,17807.2
144230,1.317377,1.357864,4.53742148e-05,17808.6
144240,1.387481,1.322535,4.53625168e-05,17810.0
144250,1.359852,1.233318,4.53508230e-05,17811.4
144260,1.319971,1.329073,4.53391334e-05,17813.1
144270,1.277154,1.405704,4.53274480e-05,17814.8
144280,1.289336,1.304097,4.53157668e-05,17816.2
144290,1.365520,1.319826,4.53040897e-05,17817.6
144300,1.351936,1.302411,4.52924168e-05,17819.1
144310,1.271417,1.367346,4.52807482e-05,17820.5
144320,1.225547,1.355209,4.52690837e-05,17822.0
144330,1.278078,1.300135,4.52574234e-05,17823.5
144340,1.290313,1.304914,4.52457672e-05,17825.0
144350,1.339563,1.284323,4.52341153e-05,17826.5
144360,1.364588,1.397729,4.52224676e-05,17828.0
144370,1.319626,1.429701,4.52108240e-05,17829.9
144380,1.388382,1.385201,4.51991846e-05,17831.4
144390,1.350914,1.457940,4.51875495e-05,17832.8
144400,1.267910,1.187424,4.51759185e-05,17834.4
144410,1.327592,1.317949,4.51642917e-05,17835.9
144420,1.214610,1.311364,4.51526691e-05,17837.4
144430,1.247470,1.268452,4.51410507e-05,17838.9
144440,1.273010,1.363528,4.51294364e-05,17840.4
144450,1.224394,1.282483,4.51178264e-05,17841.9
144460,1.331296,1.334978,4.51062206e-05,17843.4
144470,1.241528,1.247965,4.50946189e-05,17844.9
144480,1.243774,1.427099,4.50830215e-05,17846.3
144490,1.368891,1.228561,4.50714282e-05,17847.9
144500,1.256200,1.301370,4.50598391e-05,17849.4
144510,1.251296,1.264824,4.50482543e-05,17851.1
144520,1.282597,1.220232,4.50366736e-05,17852.6
144530,1.220891,1.305283,4.50250971e-05,17854.1
144540,1.302671,1.304470,4.50135248e-05,17855.6
144550,1.227873,1.233881,4.50019567e-05,17857.1
144560,1.302445,1.244412,4.49903928e-05,17858.6
144570,1.275716,1.470317,4.49788331e-05,17860.1
144580,1.268144,1.278876,4.49672776e-05,17861.6
144590,1.362621,1.362836,4.49557263e-05,17863.1
144600,1.355193,1.260609,4.49441792e-05,17864.6
144610,1.373820,1.326224,4.49326363e-05,17866.1
144620,1.296219,1.288023,4.49210976e-05,17867.6
144630,1.286550,1.278703,4.49095631e-05,17869.1
144640,1.272091,1.311311,4.48980328e-05,17870.6
144650,1.265838,1.434469,4.48865067e-05,17871.7
144660,1.303442,1.412381,4.48749848e-05,17872.8
144670,1.385039,1.367369,4.48634670e-05,17874.0
144680,1.316106,1.307967,4.48519535e-05,17875.2
144690,1.352565,1.384072,4.48404442e-05,17876.3
144700,1.319611,1.271194,4.48289391e-05,17877.4
144710,1.272464,1.345379,4.48174382e-05,17878.6
144720,1.299174,1.383739,4.48059415e-05,17879.7
144730,1.224531,1.284332,4.47944490e-05,17880.8
